draft_year ,player_slug ,player_name              ,Season  ,Age  ,College    ,G   ,MP     ,Totals_FG ,Totals_FGA ,Totals_3P ,Totals_3PA ,Totals_FT ,Totals_FTA ,Totals_ORB ,Totals_TRB ,Totals_AST ,Totals_STL ,Totals_BLK ,Totals_TOV ,Totals_PF ,Totals_PTS ,Shooting_FG% ,Shooting_3P% ,Shooting_FT% ,Per Game_MP ,Per Game_PTS ,Per Game_TRB ,Per Game_AST
      2010 ,haranlu01   ,Luke Harangody           ,2008-09 ,21.0 ,NOTREDAME  , 34 ,1164.0 ,      300 ,       653 ,       14 ,        38 ,      178 ,       229 ,     120.0 ,       401 ,        70 ,      31.0 ,      31.0 ,      62.0 ,     77.0 ,       792 ,       0.459 ,       0.368 ,       0.777 ,       34.2 ,        23.3 ,        11.8 ,         2.1
      2010 ,haranlu01   ,Luke Harangody           ,2009-10 ,22.0 ,NOTREDAME  , 30 , 989.0 ,      244 ,       507 ,       25 ,        81 ,      140 ,       178 ,      67.0 ,       273 ,        47 ,      14.0 ,      20.0 ,      54.0 ,     70.0 ,       653 ,       0.481 ,       0.309 ,       0.787 ,       33.0 ,        21.8 ,         9.1 ,         1.6
      2010 ,haranlu01   ,Luke Harangody           ,Career  ,     ,           ,129 ,3769.0 ,      936 ,      1968 ,       42 ,       129 ,      562 ,       719 ,     388.0 ,      1222 ,       210 ,      99.0 ,      95.0 ,     231.0 ,    315.0 ,      2476 ,       0.476 ,       0.326 ,       0.782 ,       29.2 ,        19.2 ,         9.5 ,         1.6
      2010 ,warrewi01   ,Willie Warren            ,2008-09 ,19.0 ,OKLAHOMA   , 36 ,1128.0 ,      172 ,       364 ,       67 ,       180 ,      114 ,       146 ,      18.0 ,        80 ,       113 ,      41.0 ,       2.0 ,      80.0 ,     81.0 ,       525 ,       0.473 ,       0.372 ,       0.781 ,       31.3 ,        14.6 ,         2.2 ,         3.1
      2010 ,warrewi01   ,Willie Warren            ,2009-10 ,20.0 ,OKLAHOMA   , 21 , 678.0 ,      106 ,       242 ,       30 ,        97 ,      101 ,       127 ,      14.0 ,        69 ,        86 ,      21.0 ,       1.0 ,      80.0 ,     48.0 ,       343 ,       0.438 ,       0.309 ,       0.795 ,       32.3 ,        16.3 ,         3.3 ,         4.1
      2010 ,warrewi01   ,Willie Warren            ,Career  ,     ,           , 57 ,1806.0 ,      278 ,       606 ,       97 ,       277 ,      215 ,       273 ,      32.0 ,       149 ,       199 ,      62.0 ,       3.0 ,     160.0 ,    129.0 ,       868 ,       0.459 ,       0.35  ,       0.788 ,       31.7 ,        15.2 ,         2.6 ,         3.5
      2010 ,evansje01   ,Jeremy Evans             ,2006-07 ,19.0 ,WKENTUCKY  , 32 , 672.0 ,       87 ,       135 ,        1 ,         1 ,       49 ,        73 ,      79.0 ,       182 ,        16 ,      19.0 ,      44.0 ,      30.0 ,     71.0 ,       224 ,       0.644 ,       1.0   ,       0.671 ,       21.0 ,         7.0 ,         5.7 ,         0.5
      2010 ,evansje01   ,Jeremy Evans             ,2007-08 ,20.0 ,WKENTUCKY  , 34 , 716.0 ,       80 ,       128 ,        8 ,        19 ,       34 ,        53 ,      60.0 ,       176 ,        20 ,      16.0 ,      51.0 ,      37.0 ,     78.0 ,       202 ,       0.625 ,       0.421 ,       0.642 ,       21.1 ,         5.9 ,         5.2 ,         0.6
      2010 ,evansje01   ,Jeremy Evans             ,2008-09 ,21.0 ,WKENTUCKY  , 34 , 861.0 ,      123 ,       194 ,        0 ,         1 ,       52 ,        72 ,      81.0 ,       195 ,        11 ,      21.0 ,      68.0 ,      33.0 ,     81.0 ,       298 ,       0.634 ,       0.0   ,       0.722 ,       25.3 ,         8.8 ,         5.7 ,         0.3
      2010 ,evansje01   ,Jeremy Evans             ,2009-10 ,22.0 ,WKENTUCKY  , 34 , 901.0 ,      137 ,       211 ,        3 ,        12 ,       64 ,        93 ,     101.0 ,       235 ,        25 ,      28.0 ,      61.0 ,      36.0 ,     98.0 ,       341 ,       0.649 ,       0.25  ,       0.688 ,       26.5 ,        10.0 ,         6.9 ,         0.7
      2010 ,evansje01   ,Jeremy Evans             ,Career  ,     ,           ,134 ,3150.0 ,      427 ,       668 ,       12 ,        33 ,      199 ,       291 ,     321.0 ,       788 ,        72 ,      84.0 ,     224.0 ,     136.0 ,    328.0 ,      1065 ,       0.639 ,       0.364 ,       0.684 ,       23.5 ,         7.9 ,         5.9 ,         0.5
      2010 ,ndiayha01   ,Hamady N'Diaye           ,2006-07 ,20.0 ,RUTGERS    , 29 , 387.0 ,       28 ,        56 ,        0 ,         0 ,       21 ,        42 ,      31.0 ,        85 ,         5 ,       8.0 ,      49.0 ,      25.0 ,     57.0 ,        77 ,       0.5   ,             ,       0.5   ,       13.3 ,         2.7 ,         2.9 ,         0.2
      2010 ,ndiayha01   ,Hamady N'Diaye           ,2007-08 ,21.0 ,RUTGERS    , 31 , 705.0 ,       61 ,       133 ,        0 ,         1 ,       38 ,        70 ,      58.0 ,       182 ,        16 ,      11.0 ,      93.0 ,      49.0 ,     94.0 ,       160 ,       0.459 ,       0.0   ,       0.543 ,       22.7 ,         5.2 ,         5.9 ,         0.5
      2010 ,ndiayha01   ,Hamady N'Diaye           ,2008-09 ,22.0 ,RUTGERS    , 32 , 745.0 ,       64 ,       109 ,        0 ,         1 ,       51 ,        79 ,      54.0 ,       186 ,        13 ,      15.0 ,      71.0 ,      48.0 ,     90.0 ,       179 ,       0.587 ,       0.0   ,       0.646 ,       23.3 ,         5.6 ,         5.8 ,         0.4
      2010 ,ndiayha01   ,Hamady N'Diaye           ,2009-10 ,23.0 ,RUTGERS    , 32 , 907.0 ,      114 ,       197 ,        0 ,         0 ,       74 ,       120 ,      76.0 ,       228 ,        14 ,      13.0 ,     145.0 ,      47.0 ,     92.0 ,       302 ,       0.579 ,             ,       0.617 ,       28.3 ,         9.4 ,         7.1 ,         0.4
      2010 ,ndiayha01   ,Hamady N'Diaye           ,Career  ,     ,           ,124 ,2744.0 ,      267 ,       495 ,        0 ,         2 ,      184 ,       311 ,     219.0 ,       681 ,        48 ,      47.0 ,     358.0 ,     169.0 ,    333.0 ,       718 ,       0.539 ,       0.0   ,       0.592 ,       22.1 ,         5.8 ,         5.5 ,         0.4
      2010 ,reidry01    ,Ryan Reid                ,2006-07 ,20.0 ,FLORIDAST  , 35 , 563.0 ,       41 ,        73 ,        0 ,         0 ,       19 ,        41 ,      46.0 ,       113 ,         8 ,       9.0 ,      16.0 ,      38.0 ,     62.0 ,       101 ,       0.562 ,             ,       0.463 ,       16.1 ,         2.9 ,         3.2 ,         0.2
      2010 ,reidry01    ,Ryan Reid                ,2007-08 ,21.0 ,FLORIDAST  , 25 , 603.0 ,       51 ,        96 ,        1 ,         1 ,       38 ,        56 ,      57.0 ,       124 ,        16 ,      18.0 ,      16.0 ,      45.0 ,     65.0 ,       141 ,       0.531 ,       1.0   ,       0.679 ,       24.1 ,         5.6 ,         5.0 ,         0.6
      2010 ,reidry01    ,Ryan Reid                ,2008-09 ,22.0 ,FLORIDAST  , 35 , 669.0 ,       62 ,       141 ,        0 ,         0 ,       48 ,        76 ,      52.0 ,       130 ,        26 ,      23.0 ,      23.0 ,      72.0 ,     71.0 ,       172 ,       0.44  ,             ,       0.632 ,       19.1 ,         4.9 ,         3.7 ,         0.7
      2010 ,reidry01    ,Ryan Reid                ,2009-10 ,23.0 ,FLORIDAST  , 31 , 704.0 ,       82 ,       167 ,        0 ,         0 ,       46 ,        77 ,      58.0 ,       123 ,        35 ,      18.0 ,      16.0 ,      51.0 ,     46.0 ,       210 ,       0.491 ,             ,       0.597 ,       22.7 ,         6.8 ,         4.0 ,         1.1
      2010 ,reidry01    ,Ryan Reid                ,Career  ,     ,           ,126 ,2539.0 ,      236 ,       477 ,        1 ,         1 ,      151 ,       250 ,     213.0 ,       490 ,        85 ,      68.0 ,      71.0 ,     206.0 ,    244.0 ,       624 ,       0.495 ,       1.0   ,       0.604 ,       20.2 ,         5.0 ,         3.9 ,         0.7
      2010 ,caracde01   ,Derrick Caracter         ,2006-07 ,18.0 ,LOUISVILLE , 18 , 240.0 ,       58 ,       104 ,        0 ,         1 ,       29 ,        55 ,      42.0 ,        71 ,         5 ,       5.0 ,       7.0 ,      30.0 ,     52.0 ,       145 ,       0.558 ,       0.0   ,       0.527 ,       13.3 ,         8.1 ,         3.9 ,         0.3
      2010 ,caracde01   ,Derrick Caracter         ,2007-08 ,19.0 ,LOUISVILLE , 35 , 593.0 ,      111 ,       201 ,        1 ,         1 ,       68 ,       108 ,      72.0 ,       158 ,        16 ,      22.0 ,      31.0 ,      63.0 ,    107.0 ,       291 ,       0.552 ,       1.0   ,       0.63  ,       16.9 ,         8.3 ,         4.5 ,         0.5
      2010 ,caracde01   ,Derrick Caracter         ,2009-10 ,21.0 ,UTEP       , 27 , 720.0 ,      148 ,       261 ,        4 ,        15 ,       80 ,       119 ,      72.0 ,       218 ,        30 ,      26.0 ,      23.0 ,      77.0 ,     82.0 ,       380 ,       0.567 ,       0.267 ,       0.672 ,       26.7 ,        14.1 ,         8.1 ,         1.1
      2010 ,caracde01   ,Derrick Caracter         ,Career  ,     ,           , 80 ,1553.0 ,      317 ,       566 ,        5 ,        17 ,      177 ,       282 ,     186.0 ,       447 ,        51 ,      53.0 ,      61.0 ,     170.0 ,    241.0 ,       816 ,       0.56  ,       0.294 ,       0.628 ,       19.4 ,        10.2 ,         5.6 ,         0.6
      2010 ,robinst01   ,Stanley Robinson         ,2006-07 ,18.0 ,UCONN      , 31 , 533.0 ,       52 ,       139 ,       16 ,        42 ,       37 ,        56 ,      45.0 ,       136 ,        25 ,       9.0 ,      17.0 ,      42.0 ,     39.0 ,       157 ,       0.374 ,       0.381 ,       0.661 ,       17.2 ,         5.1 ,         4.4 ,         0.8
      2010 ,robinst01   ,Stanley Robinson         ,2007-08 ,19.0 ,UCONN      , 33 , 915.0 ,      136 ,       289 ,       28 ,        67 ,       43 ,        64 ,      72.0 ,       214 ,        39 ,      18.0 ,      42.0 ,      47.0 ,     73.0 ,       343 ,       0.471 ,       0.418 ,       0.672 ,       27.7 ,        10.4 ,         6.5 ,         1.2
      2010 ,robinst01   ,Stanley Robinson         ,2008-09 ,20.0 ,UCONN      , 28 , 696.0 ,       97 ,       192 ,        3 ,        23 ,       40 ,        63 ,      57.0 ,       166 ,        33 ,      17.0 ,      30.0 ,      44.0 ,     39.0 ,       237 ,       0.505 ,       0.13  ,       0.635 ,       24.9 ,         8.5 ,         5.9 ,         1.2
      2010 ,robinst01   ,Stanley Robinson         ,2009-10 ,21.0 ,UCONN      , 34 ,1163.0 ,      203 ,       387 ,       27 ,        79 ,       61 ,        97 ,      91.0 ,       260 ,        34 ,      30.0 ,      41.0 ,      77.0 ,     52.0 ,       494 ,       0.525 ,       0.342 ,       0.629 ,       34.2 ,        14.5 ,         7.6 ,         1.0
      2010 ,robinst01   ,Stanley Robinson         ,Career  ,     ,           ,126 ,3307.0 ,      488 ,      1007 ,       74 ,       211 ,      181 ,       280 ,     265.0 ,       776 ,       131 ,      74.0 ,     130.0 ,     210.0 ,    203.0 ,      1231 ,       0.485 ,       0.351 ,       0.646 ,       26.2 ,         9.8 ,         6.2 ,         1.0
      2010 ,collidw01   ,Dwayne Collins           ,2006-07 ,18.0 ,MIAMIFL    , 32 , 806.0 ,      106 ,       197 ,        0 ,         0 ,       62 ,       107 ,     105.0 ,       207 ,        20 ,      20.0 ,      18.0 ,      46.0 ,     83.0 ,       274 ,       0.538 ,             ,       0.579 ,       25.2 ,         8.6 ,         6.5 ,         0.6
      2010 ,collidw01   ,Dwayne Collins           ,2007-08 ,19.0 ,MIAMIFL    , 34 , 679.0 ,      120 ,       218 ,        0 ,         0 ,       54 ,       108 ,      88.0 ,       220 ,        14 ,      18.0 ,      32.0 ,      46.0 ,     62.0 ,       294 ,       0.55  ,             ,       0.5   ,       20.0 ,         8.6 ,         6.5 ,         0.4
      2010 ,collidw01   ,Dwayne Collins           ,2008-09 ,20.0 ,MIAMIFL    , 31 , 772.0 ,      109 ,       193 ,        0 ,         0 ,      112 ,       192 ,      95.0 ,       227 ,        41 ,      31.0 ,      11.0 ,      59.0 ,     57.0 ,       330 ,       0.565 ,             ,       0.583 ,       24.9 ,        10.6 ,         7.3 ,         1.3
      2010 ,collidw01   ,Dwayne Collins           ,2009-10 ,21.0 ,MIAMIFL    , 29 , 716.0 ,      128 ,       212 ,        0 ,         0 ,       91 ,       160 ,      85.0 ,       225 ,        34 ,      17.0 ,      32.0 ,      71.0 ,     68.0 ,       347 ,       0.604 ,             ,       0.569 ,       24.7 ,        12.0 ,         7.8 ,         1.2
      2010 ,collidw01   ,Dwayne Collins           ,Career  ,     ,           ,126 ,2973.0 ,      463 ,       820 ,        0 ,         0 ,      319 ,       567 ,     373.0 ,       879 ,       109 ,      86.0 ,      93.0 ,     222.0 ,    270.0 ,      1245 ,       0.565 ,             ,       0.563 ,       23.6 ,         9.9 ,         7.0 ,         0.9
      2011 ,irvinky01   ,Kyrie Irving             ,2010-11 ,18.0 ,DUKE       , 11 , 303.0 ,       55 ,       104 ,       18 ,        39 ,       64 ,        71 ,       6.0 ,        37 ,        47 ,      16.0 ,       6.0 ,      27.0 ,     23.0 ,       192 ,       0.529 ,       0.462 ,       0.901 ,       27.5 ,        17.5 ,         3.4 ,         4.3
      2011 ,irvinky01   ,Kyrie Irving             ,Career  ,     ,           , 11 , 303.0 ,       55 ,       104 ,       18 ,        39 ,       64 ,        71 ,       6.0 ,        37 ,        47 ,      16.0 ,       6.0 ,      27.0 ,     23.0 ,       192 ,       0.529 ,       0.462 ,       0.901 ,       27.5 ,        17.5 ,         3.4 ,         4.3
      2011 ,willide02   ,Derrick Williams         ,2009-10 ,18.0 ,ARIZONA    , 31 , 875.0 ,      162 ,       282 ,        4 ,        16 ,      158 ,       232 ,      68.0 ,       219 ,        22 ,      19.0 ,      20.0 ,      60.0 ,     78.0 ,       486 ,       0.574 ,       0.25  ,       0.681 ,       28.2 ,        15.7 ,         7.1 ,         0.7
      2011 ,willide02   ,Derrick Williams         ,2010-11 ,19.0 ,ARIZONA    , 38 ,1141.0 ,      226 ,       380 ,       42 ,        74 ,      247 ,       331 ,     105.0 ,       314 ,        43 ,      37.0 ,      26.0 ,     100.0 ,    106.0 ,       741 ,       0.595 ,       0.568 ,       0.746 ,       30.0 ,        19.5 ,         8.3 ,         1.1
      2011 ,willide02   ,Derrick Williams         ,Career  ,     ,           , 69 ,2016.0 ,      388 ,       662 ,       46 ,        90 ,      405 ,       563 ,     173.0 ,       533 ,        65 ,      56.0 ,      46.0 ,     160.0 ,    184.0 ,      1227 ,       0.586 ,       0.511 ,       0.719 ,       29.2 ,        17.8 ,         7.7 ,         0.9
      2011 ,thomptr01   ,Tristan Thompson         ,2010-11 ,19.0 ,TEXAS      , 36 ,1104.0 ,      172 ,       315 ,        0 ,         0 ,      127 ,       261 ,     138.0 ,       282 ,        45 ,      34.0 ,      86.0 ,      64.0 ,    100.0 ,       471 ,       0.546 ,             ,       0.487 ,       30.7 ,        13.1 ,         7.8 ,         1.3
      2011 ,thomptr01   ,Tristan Thompson         ,Career  ,     ,           , 36 ,1104.0 ,      172 ,       315 ,        0 ,         0 ,      127 ,       261 ,     138.0 ,       282 ,        45 ,      34.0 ,      86.0 ,      64.0 ,    100.0 ,       471 ,       0.546 ,             ,       0.487 ,       30.7 ,        13.1 ,         7.8 ,         1.3
      2011 ,knighbr03   ,Brandon Knight           ,2010-11 ,19.0 ,KENTUCKY   , 38 ,1363.0 ,      217 ,       513 ,       87 ,       231 ,      136 ,       171 ,      25.0 ,       153 ,       159 ,      25.0 ,       8.0 ,     120.0 ,     83.0 ,       657 ,       0.423 ,       0.377 ,       0.795 ,       35.9 ,        17.3 ,         4.0 ,         4.2
      2011 ,knighbr03   ,Brandon Knight           ,Career  ,     ,           , 38 ,1363.0 ,      217 ,       513 ,       87 ,       231 ,      136 ,       171 ,      25.0 ,       153 ,       159 ,      25.0 ,       8.0 ,     120.0 ,     83.0 ,       657 ,       0.423 ,       0.377 ,       0.795 ,       35.9 ,        17.3 ,         4.0 ,         4.2
      2011 ,walkeke02   ,Kemba Walker             ,2008-09 ,18.0 ,UCONN      , 36 , 907.0 ,      110 ,       234 ,       13 ,        48 ,       88 ,       123 ,      31.0 ,       125 ,       104 ,      38.0 ,       6.0 ,      66.0 ,     56.0 ,       321 ,       0.47  ,       0.271 ,       0.715 ,       25.2 ,         8.9 ,         3.5 ,         2.9
      2011 ,walkeke02   ,Kemba Walker             ,2009-10 ,19.0 ,UCONN      , 34 ,1197.0 ,      152 ,       377 ,       38 ,       112 ,      155 ,       202 ,      32.0 ,       145 ,       172 ,      70.0 ,      15.0 ,      99.0 ,     59.0 ,       497 ,       0.403 ,       0.339 ,       0.767 ,       35.2 ,        14.6 ,         4.3 ,         5.1
      2011 ,walkeke02   ,Kemba Walker             ,2010-11 ,20.0 ,UCONN      , 41 ,1543.0 ,      316 ,       739 ,       75 ,       227 ,      258 ,       315 ,      53.0 ,       223 ,       184 ,      77.0 ,       7.0 ,      93.0 ,     56.0 ,       965 ,       0.428 ,       0.33  ,       0.819 ,       37.6 ,        23.5 ,         5.4 ,         4.5
      2011 ,walkeke02   ,Kemba Walker             ,Career  ,     ,           ,111 ,3647.0 ,      578 ,      1350 ,      126 ,       387 ,      501 ,       640 ,     116.0 ,       493 ,       460 ,     185.0 ,      28.0 ,     258.0 ,    171.0 ,      1783 ,       0.428 ,       0.326 ,       0.783 ,       32.9 ,        16.1 ,         4.4 ,         4.1
      2011 ,fredeji01   ,Jimmer Fredette          ,2007-08 ,18.0 ,BYU        , 35 , 647.0 ,       83 ,       204 ,       43 ,       128 ,       35 ,        41 ,       8.0 ,        37 ,        61 ,      27.0 ,       3.0 ,      41.0 ,     44.0 ,       244 ,       0.407 ,       0.336 ,       0.854 ,       18.5 ,         7.0 ,         1.1 ,         1.7
      2011 ,fredeji01   ,Jimmer Fredette          ,2008-09 ,19.0 ,BYU        , 33 ,1090.0 ,      184 ,       383 ,       52 ,       136 ,      116 ,       137 ,      18.0 ,        98 ,       135 ,      50.0 ,       3.0 ,      85.0 ,     43.0 ,       536 ,       0.48  ,       0.382 ,       0.847 ,       33.0 ,        16.2 ,         3.0 ,         4.1
      2011 ,fredeji01   ,Jimmer Fredette          ,2009-10 ,20.0 ,BYU        , 34 ,1059.0 ,      225 ,       491 ,       77 ,       175 ,      224 ,       251 ,      25.0 ,       105 ,       159 ,      41.0 ,       5.0 ,      93.0 ,     36.0 ,       751 ,       0.458 ,       0.44  ,       0.892 ,       31.1 ,        22.1 ,         3.1 ,         4.7
      2011 ,fredeji01   ,Jimmer Fredette          ,2010-11 ,21.0 ,BYU        , 37 ,1323.0 ,      346 ,       765 ,      124 ,       313 ,      252 ,       282 ,      24.0 ,       127 ,       160 ,      49.0 ,       1.0 ,     131.0 ,     49.0 ,      1068 ,       0.452 ,       0.396 ,       0.894 ,       35.8 ,        28.9 ,         3.4 ,         4.3
      2011 ,fredeji01   ,Jimmer Fredette          ,Career  ,     ,           ,139 ,4119.0 ,      838 ,      1843 ,      296 ,       752 ,      627 ,       711 ,      75.0 ,       367 ,       515 ,     167.0 ,      12.0 ,     350.0 ,    172.0 ,      2599 ,       0.455 ,       0.394 ,       0.882 ,       29.6 ,        18.7 ,         2.6 ,         3.7
